Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,26/07/2018,43300,PUYOUNG IND CO. LTD,KOR,PLASTIC PRODUCTS (SHEETS & ROL,"184,988"
HQSMS,26/07/2018,43310,NRS Relief FZE,ARE,BEDCLOTHES/ MATRESSES/ TOWELS,"109,988"
HQSMS,26/07/2018,43315,ALPINTER,BEL,BLANKETS,"248,832"
HQSMS,26/07/2018,43322,NATIONAL TENT HOUSE,PAK,BLANKETS,"263,492"
HQSMS,26/07/2018,43323,SPARTAN RELIEF SUPPLIES LIMITED,KEN,BLANKETS,"150,142"
HQSMS,26/07/2018,43326,PARAMOUNT TARPAULIN INDUSTRIES,PAK,BLANKETS,"129,485"
HQSMS,26/07/2018,43332,NATIONAL TENT HOUSE,PAK,BLANKETS,"832,608"
LBN01,26/07/2018,2985,Development Analytics Ltd.,GBR,ENGINEERING SERVICES,"102,436"
LBN01,26/07/2018,2986,Wavemaker s.a.r.l,LBN,ADVERTISING/ INFORMATION SER,"300,000"
MRT01,26/07/2018,1121,ALY TIDJANY DIAGANA (ATD SARL),MRT,"STRUCTURAL MATERIALS ( TIMBER,","192,506"
RWA01,26/07/2018,1615,GREAT LAKES ENERGY LTD,RWA,SECURITY/ DETECTION EQUIP/ SUP,"234,976"
DONIK,25/07/2018,552,SWISS AGENCY FOR DEVELPMNT & COOPERATION,GEO,BUSINESS/ ADMINISTRATIVE SER,"2,199,000"
DONIK,25/07/2018,553,Norwegian Refugee council,NOR,BUSINESS/ ADMINISTRATIVE SER,"2,263,000"
DONIK,25/07/2018,554,DANISH REFUGEE COUNCIL,DNK,BUSINESS/ ADMINISTRATIVE SER,"1,012,500"
DONIK,25/07/2018,555,The Swedish Civil Contingencies,SWE,BUSINESS/ ADMINISTRATIVE SER,"827,000"
DONIK,25/07/2018,556,RedR Australia Ltd,CHE,BUSINESS/ ADMINISTRATIVE SER,"597,000"
DONIK,25/07/2018,557,DFID  (Dept for Int. Development),GBR,BUSINESS/ ADMINISTRATIVE SER,"505,000"
DONIK,25/07/2018,558,Dept.Foreign Affairs devel. Co-operation,IRL,BUSINESS/ ADMINISTRATIVE SER,"136,000"
GRC01,25/07/2018,2985,PREPAID FINANCIAL SERVICES LTD,GBR,FINANCIAL SERVICES,"101,324"
HQSMS,25/07/2018,43278,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"317,900"
HQSMS,25/07/2018,43279,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"354,000"
HQSMS,25/07/2018,43282,PARAMOUNT TARPAULIN INDUSTRIES,PAK,BLANKETS,"154,378"
HQSMS,25/07/2018,43284,KITCHEN ESSENTIALS,IND,KITCHENWARE,"393,260"
HQSMS,25/07/2018,43287,TECHNO RELIEF OVERSEAS (I) PVT LTD,IND,KITCHENWARE,"210,904"
HQSMS,25/07/2018,43289,VISHAL METAL INDUSTRIES,IND,KITCHENWARE,"431,730"
HQSMS,25/07/2018,43292,NRS Relief FZE,ARE,BEDCLOTHES/ MATRESSES/ TOWELS,"199,604"
HQSMS,25/07/2018,43293,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"473,141"
HQSMS,25/07/2018,43297,Shree Balaji Woollen Mills,IND,BLANKETS,"133,358"
JOR01,25/07/2018,5339,UNITED NATIONS DEVELOPMENT PROGRAMME,YEM,EDUCATION/ TRAINING SERVICES,"135,137"
KEN01,25/07/2018,10912,DALBIT PETROLEUM LIMITED,KEN,DIESEL,"238,046"
KEN01,25/07/2018,10913,DALBIT PETROLEUM LIMITED,KEN,DIESEL,"166,821"
RWCBI,25/07/2018,23,EQUITY BANK LIMITED-RWANDA,RWA,FINANCIAL SERVICES,"177,105"
SYCBI,25/07/2018,6,ASYLUM SEEKERS/REFUGEES,SYR,BUSINESS/ ADMINISTRATIVE SER,"1,133,825"
SYCBI,25/07/2018,7,ASYLUM SEEKERS/REFUGEES,SYR,BUSINESS/ ADMINISTRATIVE SER,"281,097"
TUR01,25/07/2018,4884,SECURITAS GUVENLIK SISTEMLERI A.S.,TUR,SECURITY/ SAFETY SERVICES,"1,400,126"
GRCBI,24/07/2018,14,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"2,564,792"
GRCBI,24/07/2018,15,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"1,956,088"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
GRCBI,24/07/2018,16,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"1,124,838"
HQSMS,24/07/2018,43273,Lithotech Exports,ZAF,POWER GENERATORS,"259,213"
HQSMS,24/07/2018,43274,ALPINTER,BEL,BLANKETS,"608,256"
HQSMS,24/07/2018,43275,NRS Relief FZE,ARE,BLANKETS,"1,361,059"
IRQ01,24/07/2018,3494,Iraq Wallet,IRQ,BUSINESS/ ADMINISTRATIVE SER,"304,000"
LBCBI,24/07/2018,77,Banque Libano Francais s.a.l,LBN,BUSINESS/ ADMINISTRATIVE SER,"5,251,225"
LBCBI,24/07/2018,78,Banque Libano Francais s.a.l,LBN,BUSINESS/ ADMINISTRATIVE SER,"255,325"
YEM01,24/07/2018,3363,Efficiency World Traiding Company,YEM,WOOD POLES,"243,817"
DONIK,23/07/2018,550,Fast Retailing Co. Ltd.,JPN,CLOTHING,"136,275"
HQSMS,23/07/2018,43261,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"1,179,120"
HQSMS,23/07/2018,43264,PLANSON INTERNATIONAL CO.,USA,PRINTER/ PRINTER ACCESSORIES,"159,330"
LBCBI,23/07/2018,73,Banque Libano Francais s.a.l,LBN,FINANCIAL SERVICES,"116,850"
LBCBI,23/07/2018,74,Banque Libano Francais s.a.l,LBN,FINANCIAL SERVICES,"261,800"
LBN01,23/07/2018,2977,Luna For General Trading,LBN,MAINTENANCE/ CONSTRUCTION SER,"500,000"
HQSMS,20/07/2018,43254,PLANSON INTERNATIONAL CORPORATION,USA,COMPUTERS,"100,567"
AZCBI,19/07/2018,2,REFUGEES & ASYLUM SEEKERS,AZE,FINANCIAL SERVICES,"182,880"
CMCBI,19/07/2018,1,MTN CAMEROON,CMR,BUSINESS/ ADMINISTRATIVE SER,"242,801"
COD01,19/07/2018,7339,UNHAS RDC,COD,MEETING/TRAVEL/ FOOD SER,"378,000"
GRC01,19/07/2018,2978,KUEHNE AND NAGEL AE METAFORWN,GRC,CARGO/PASSENGER TRANSPORT,"322,917"
LBN01,19/07/2018,2972,ARCH Consulting S.A.R.L,LBN,PHOTO/ GRAPHIC/ DESIGN SER,"221,298"
EGCBI,18/07/2018,3,Egyptian Post Authority,EGY,FINANCIAL SERVICES,"158,532"
ETH01,18/07/2018,6863,LION SECURITY SERVICES PLC,ETH,SECURITY/ SAFETY SERVICES,"144,618"
HQSMS,18/07/2018,43233,Salesforce.com,GBR,ADVERTISING/ INFORMATION SER,"113,000"
HQSMS,18/07/2018,43243,Panalpina Danmark Filial af Panalpina AB,DNK,CARGO/PASSENGER TRANSPORT,"619,980"
IRQ01,18/07/2018,3442,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"2,144,027"
IRQ01,18/07/2018,3492,Twana Lazim Shekho Company,IRQ,MAINTENANCE/ CONSTRUCTION SER,"1,412,000"
YEM01,18/07/2018,3356,Mohammed Al-Hadi office,YEM,STORAGE/PACKING/HANDLING,"548,534"
DONIK,17/07/2018,549,Norwegian Refugee council,NOR,BUSINESS/ ADMINISTRATIVE SER,"180,000"
GRCBI,17/07/2018,12,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"235,602"
GRCBI,17/07/2018,13,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"185,877"
HQSMS,17/07/2018,43223,Carfax Private Tutors FZ LLC,ARE,EDUCATION/ TRAINING SERVICES,"101,375"
HQSMS,17/07/2018,43230,PLANSON INTERNATIONAL CORPORATION,USA,COMPUTERS,"170,855"
SYR01,17/07/2018,5061,FOUR SEASONS HOTEL,SYR,BUSINESS/ ADMINISTRATIVE SER,"198,486"
HQSMS,16/07/2018,43212,Better Shelter RHU AB,SWE,PREFABRICATED House,"182,500"
HQSMS,16/07/2018,43213,UN Office for Project Service (UNOPS),DNK,SECURITY/ SAFETY SERVICES,"158,693"
JOR01,16/07/2018,5329,Shark for Security and Armed Protection,JOR,SECURITY/ SAFETY SERVICES,"1,049,872"
LBN01,16/07/2018,3014,PROTECTRON,LBN,SECURITY/ SAFETY SERVICES,"1,278,239"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
SYR01,16/07/2018,5056,"IRIS KIM,INC",USA,BEDCLOTHES/ MATRESSES/ TOWELS,"591,360"
SYR01,16/07/2018,5057,BEIJING HJC IMPORT AND EXPORT CO.LTD,CHN,BEDCLOTHES/ MATRESSES/ TOWELS,"218,400"
SYR01,16/07/2018,5058,Triple K Trade and Services SAL Offshore,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"190,400"
BGD01,15/07/2018,1581,Infinity Construction,BGD,MAINTENANCE/ CONSTRUCTION SER,"122,458"
YEM01,14/07/2018,3353,Al-sharq For Foam And Textil Industrial,YEM,BEDCLOTHES/ MATRESSES/ TOWELS,"2,928,900"
HQSMS,13/07/2018,43203,SMARTER NOT HARDER,BEL,EDUCATION/ TRAINING SERVICES,"223,600"
NLD01,13/07/2018,50,Streetwise Marketing& Promotion Group BV,NLD,ADVERTISING/ INFORMATION SER,"167,257"
HQSMS,12/7/2018,43191,PARAMOUNT TARPAULIN INDUSTRIES,PAK,BLANKETS,"180,229"
HQSMS,12/7/2018,43192,Shree Balaji Woollen Mills,IND,BLANKETS,"162,994"
MMR01,12/7/2018,2233,Daw KHIN AYE,MMR,BUSINESS/ ADMINISTRATIVE SER,"135,000"
RSHNA,12/7/2018,1320,AFRICAN POPULATION HEALTH RESEARCH CENTR,KEN,BUSINESS/ ADMINISTRATIVE SER,"150,026"
RWA01,12/7/2018,1612,PECOB LTD,RWA,MAINTENANCE/ CONSTRUCTION SER,"131,144"
SYR01,12/7/2018,5054,UNDP,USA,BUSINESS/ ADMINISTRATIVE SER,"637,507"
TUR01,12/7/2018,4845,ADECCO HIZMET VE DANISMANLIK A.S,TUR,BUSINESS/ ADMINISTRATIVE SER,"105,433"
UNOPS,12/7/2018,310,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"217,740"
JORMN,11/7/2018,419,Faris Zuhair Hermez Hermez,JOR,BUSINESS/ ADMINISTRATIVE SER,"112,994"
SYR01,11/7/2018,5053,UNDP,USA,BUSINESS/ ADMINISTRATIVE SER,"409,248"
UNOPS,11/7/2018,309,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"393,196"
ZAF01,11/7/2018,1657,NAMIB MILLS (PTY) LTD,NAM,MAIZE/CORN,"159,503"
HQSMS,10/7/2018,43168,Better Shelter RHU AB,SWE,PREFABRICATED House,"669,167"
HQSMS,10/7/2018,43172,NOVACOM SERVICES,FRA,SATELLITE EQUIP/ ACCESSORIES,"342,510"
KOR01,10/7/2018,849,"Will and Vision Co., LTD.",KOR,ADVERTISING/ INFORMATION SER,"106,771"
SYR01,10/7/2018,5051,KHULUD SIRRI HALABI / DHL Express,LBN,STORAGE/PACKING/HANDLING,"423,464"
UNOPS,10/7/2018,308,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"365,082"
GRC01,9/7/2018,2959,ZORPIDIS A.E.E. TOYRISTIKON KSENODOX.,GRC,CARGO/PASSENGER TRANSPORT,"111,111"
LBCBI,9/7/2018,68,Banque Libano Francais s.a.l,LBN,BUSINESS/ ADMINISTRATIVE SER,"118,300"
LBCBI,9/7/2018,69,Banque Libano Francais s.a.l,LBN,BUSINESS/ ADMINISTRATIVE SER,"118,300"
LBCBI,9/7/2018,70,Banque Libano Francais s.a.l,LBN,BUSINESS/ ADMINISTRATIVE SER,"119,875"
LBCBI,9/7/2018,71,Banque Libano Francais s.a.l,LBN,BUSINESS/ ADMINISTRATIVE SER,"133,525"
TUR01,9/7/2018,4840,SAHRA CEVIRI ARASTIRMA VE DAN. HIZ. LTD.,TUR,WRITING/TRANSLATION/ INTERPRET,"1,142,346"
UNOPS,9/7/2018,307,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"266,341"
HQSMS,6/7/2018,43150,TRUELITE ENERGY TRADING LLC,ARE,LAMP/ LAMP COMPONENTS,"899,000"
HQSMS,6/7/2018,43155,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"212,674"
GRC01,5/7/2018,2940,ZORPIDIS A.E.E. TOYRISTIKON KSENODOX.,GRC,CARGO/PASSENGER TRANSPORT,"112,847"
TCD01,5/7/2018,6382,WFP CHAD IMPREST ACCOUNT XAF,TCD,MEETING/TRAVEL/ FOOD SER,"185,331"
TRCBI,5/7/2018,12,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"210,281"
UNOPS,5/7/2018,59,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"110,400"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
KEN01,4/7/2018,10885,DALBIT PETROLEUM LIMITED,KEN,DIESEL,"119,041"
KOR01,4/7/2018,848,DTV Asia Ltd.,HKG,ADVERTISING/ INFORMATION SER,"116,752"
TUR01,4/7/2018,4831,BPR DANISMANLIK,TUR,FINANCIAL SERVICES,"156,600"
UGA01,4/7/2018,6861,MUKWANO INDUSTRIES UGANDA LIMITED,UGA,SOAP/CLEANING /HYGIENE SUPPLIE,"478,819"
UNOPS,4/7/2018,306,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"286,390"
HQSMS,3/7/2018,43118,Better Shelter RHU AB,SWE,PREFABRICATED House,"892,222"
HQSMS,3/7/2018,43123,KUEHNE + NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"123,480"
JOR01,3/7/2018,5320,FINE HYGIENIC PAPER CO.,JOR,PERSONAL CARE PRODUCTS,"248,588"
KEN01,3/7/2018,10882,ARYSTA LIFESCIENCE LIMITED,KEN,MISC MEDICAL SUPPLIES,"150,080"
SSD01,3/7/2018,3505,"World Food Programme, South Sudan",ITA,BUSINESS/ ADMINISTRATIVE SER,"119,260"
TCD01,3/7/2018,6379,UNDP,TCD,HEALTHCARE SERVICES,"154,679"
UNOPS,3/7/2018,305,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"593,950"
ETCBI,2/7/2018,8,Commerical Bank of Ethiopia,ETH,BUSINESS/ ADMINISTRATIVE SER,"144,187"
HQSMS,2/7/2018,43117,KUEHNE + NAGEL A/S,DNK,CHARTERS,"146,000"
LBN01,1/7/2018,2968,AGILITY LOGISTICS LEBANON SAL,LBN,STORAGE/PACKING/HANDLING,"286,350"
GRC01,29/06/2018,2918,KIMONAS SAXIONIS-X.SAXIONI OE,GRC,MEETING/TRAVEL/ FOOD SER,"438,679"
GRCBI,29/06/2018,9,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"3,150,834"
GRCBI,29/06/2018,11,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"121,509"
HQSMS,29/06/2018,43081,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"231,200"
HQSMS,29/06/2018,43082,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"150,280"
HQSMS,29/06/2018,43083,Special Contingency Risks Limited,GBR,INSURANCE SERVICES,"390,500"
HQSMS,29/06/2018,43086,VISHAL METAL INDUSTRIES,IND,KITCHENWARE,"317,099"
HQSMS,29/06/2018,43092,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"212,674"
KEN01,29/06/2018,10876,DALBIT PETROLEUM LIMITED,KEN,DIESEL,"118,525"
CAF01,28/06/2018,2013,FOX SECURITE PRIVEE,CAF,SECURITY/ SAFETY SERVICES,"166,861"
GRC01,28/06/2018,2913,ARKAT A.E.,GRC,BUSINESS/ ADMINISTRATIVE SER,"215,802"
GRCBI,28/06/2018,8,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"2,229,752"
HQSMS,28/06/2018,43068,Aidbuilder International APS,DNK,ADVERTISING/ INFORMATION SER,"157,000"
HQSMS,28/06/2018,43071,K. ARANO AND CO. LTD.,JPN,GENERAL CARGO TRUCKS,"241,028"
HQSMS,28/06/2018,43073,Wavemaker Global Limited,GBR,ADVERTISING/ INFORMATION SER,"205,000"
HQSMS,28/06/2018,43077,DAMCO DENMARK A/S,DNK,CARGO/PASSENGER TRANSPORT,"108,290"
HQSMS,28/06/2018,43079,TOYOTA MOTOR CORPORATION,JPN,4x4 SC PICP-UP,"399,633"
HQSMS,28/06/2018,43079,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"1,954,449"
HQSMS,28/06/2018,43079,TOYOTA MOTOR CORPORATION,JPN,MINIBUS,"300,808"
JOCBI,28/06/2018,10,Cairo Amman Bank,JOR,BUSINESS/ ADMINISTRATIVE SER,"5,634,393"
JOCBI,28/06/2018,11,Cairo Amman Bank,JOR,FINANCIAL SERVICES,"127,119"
TDCBI,28/06/2018,10,MILLICOM TCHAD/HCR,TCD,FINANCIAL SERVICES,"186,533"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
YEM01,28/06/2018,3344,UNITED NATIONS DEVELOPMENT PROGRAMME,YEM,SECURITY/ SAFETY SERVICES,"972,116"
YEM01,28/06/2018,3344,UNITED NATIONS DEVELOPMENT PROGRAMME,YEM,STRUCTURAL BUILDING PRODUCTS /,"1,510,497"
YEM01,28/06/2018,3345,ALHUBAISHI BRO CO. FOR SPONGE INDUSTRY,YEM,BEDCLOTHES/ MATRESSES/ TOWELS,"126,100"
GRCBI,27/06/2018,4,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"185,483"
GRCBI,27/06/2018,5,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"294,691"
HQSMS,27/06/2018,43064,TOYOTA MOTOR CORPORATION,JPN,4x4 DC PICK-UP,"212,922"
HQSMS,27/06/2018,43064,TOYOTA MOTOR CORPORATION,JPN,4x4 SC PICP-UP,"219,749"
HQSMS,27/06/2018,43064,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"2,561,540"
HQSMS,27/06/2018,43064,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"319,171"
IRQ01,27/06/2018,3480,Iraq Wallet,IRQ,BUSINESS/ ADMINISTRATIVE SER,"3,658,400"
KEN01,27/06/2018,10872,DALBIT PETROLEUM LIMITED,KEN,DIESEL,"144,052"
UNOPS,27/06/2018,302,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"407,781"
UNOPS,27/06/2018,303,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"101,954"
YEM01,27/06/2018,3332,ALSAQR Company for Civil Security Servic,YEM,SECURITY/ SAFETY SERVICES,"303,854"
YEM01,27/06/2018,3333,Al-sharq For Foam And Textil Industrial,YEM,BEDCLOTHES/ MATRESSES/ TOWELS,"121,000"
YEM01,27/06/2018,3335,Efficiency World Traiding Company,YEM,WOOD POLES,"766,920"
YEM01,27/06/2018,3337,SAMAR FOR IMPORT,YEM,ROPES/ CHAINS/ WIRES,"171,750"
YEM01,27/06/2018,3338,UNITED IMPORT TRADE,YEM,STRUCTURAL BUILDING PRODUCTS /,"486,000"
YEM01,27/06/2018,3341,STALLION SECURITY & SAFETY SERVICES LTD.,YEM,SECURITY/ SAFETY SERVICES,"305,706"
HQSMS,26/06/2018,43052,KUEHNE + NAGEL A/S,DNK,STORAGE/PACKING/HANDLING,"728,980"
SAU01,26/06/2018,1314,YOUNG & RUBICAM FZ LLC,ARE,ADVERTISING/ INFORMATION SER,"232,055"
SSD01,26/06/2018,3494,Tristar Transport LLC,ARE,DIESEL,"173,610"
UNOPS,26/06/2018,40,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"1,259,475"
EGCBI,25/06/2018,2,Egyptian Post Authority,EGY,BUSINESS/ ADMINISTRATIVE SER,"2,831,779"
HQSMS,25/06/2018,43038,DAMCO DENMARK A/S,DNK,CARGO/PASSENGER TRANSPORT,"100,386"
HQSMS,25/06/2018,43044,DAMCO DENMARK A/S,DNK,CARGO/PASSENGER TRANSPORT,"111,540"
LBCBI,25/06/2018,57,Banque Libano Francais s.a.l,LBN,BUSINESS/ ADMINISTRATIVE SER,"5,255,075"
RWA01,25/06/2018,1602,SAFINTRA RWANDA LIMITED,RWA,ROOFING MATERIAL,"119,304"
TUR01,25/06/2018,4818,KUEHNE + NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"108,945"
YEM01,24/06/2018,3330,ALEKHWA FOR TRADING,YEM,WOOD POLES,"100,602"
BGD01,23/06/2018,1540,Infinity Construction,BGD,MAINTENANCE/ CONSTRUCTION SER,"137,324"
HQSMS,22/06/2018,43032,Restrata Solutions FZ LLC,ARE,EDUCATION/ TRAINING SERVICES,"325,549"
LBN01,22/06/2018,2943,Mustapha S.E. Adada Establishment,LBN,MAINTENANCE/ CONSTRUCTION SER,"665,000"
LBN01,22/06/2018,2944,AL Bonyan Company for Engineering & Cont,LBN,MAINTENANCE/ CONSTRUCTION SER,"936,511"
UNOPS,22/06/2018,300,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"684,342"
ARG01,21/06/2018,487,GRUPO PANA S.A.,ARG,4x4 STATION WAGON,"125,700"
BGD01,21/06/2018,1529,S. M. ENTERPRISE,BGD,FUELS (UNSPECIFIED),"227,422"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
BGD01,21/06/2018,1531,M/s. Zim Traders,BGD,FUELS (UNSPECIFIED),"732,796"
LBCBI,21/06/2018,54,Banque Libano Francais s.a.l,LBN,FINANCIAL SERVICES,"121,050"
LBCBI,21/06/2018,55,Banque Libano Francais s.a.l,LBN,FINANCIAL SERVICES,"247,200"
LBCBI,21/06/2018,56,Banque Libano Francais s.a.l,LBN,BUSINESS/ ADMINISTRATIVE SER,"256,550"
SYR01,21/06/2018,5036,FOUR SEASONS HOTEL,SYR,BUSINESS/ ADMINISTRATIVE SER,"206,561"
TZA01,21/06/2018,4077,KENYA KAZI SECURITY (T) LTD,TZA,SECURITY/ SAFETY SERVICES,"204,158"
HQSMS,20/06/2018,43012,MEC AFRICA LTD,KEN,ADVERTISING/ INFORMATION SER,"394,424"
HQSMS,20/06/2018,43015,HCL Technologies Limited,IND,FINANCIAL SERVICES,"288,414"
HQSMS,20/06/2018,43020,Clements & Company Inc.,USA,GFM INSURANCE FEES,"122,817"
IRQ01,20/06/2018,3476,Idrees Lateef Hamad Ameen,IRQ,STORAGE/PACKING/HANDLING,"139,566"
LBCBI,20/06/2018,52,Banque Libano Francais s.a.l,LBN,FINANCIAL SERVICES,"121,450"
LBCBI,20/06/2018,53,Banque Libano Francais s.a.l,LBN,FINANCIAL SERVICES,"230,000"
RSHNA,20/06/2018,1303,AFRICAN POPULATION HEALTH RESEARCH CENTR,KEN,BUSINESS/ ADMINISTRATIVE SER,"332,369"
UGA01,20/06/2018,6830,SOUTHERN RANGE NYANZA LIMITED,UGA,CLOTHING,"222,045"
DONIK,19/06/2018,546,People's Republic of China,CHE,BUSINESS/ ADMINISTRATIVE SER,"112,624"
HQSMS,19/06/2018,42992,Adeli Interior Architecture & Partners,CHE,MAINTENANCE/ CONSTRUCTION SER,"137,338"
HQSMS,19/06/2018,42995,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"549,608"
HQSMS,19/06/2018,42997,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"322,596"
HQSMS,19/06/2018,42998,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"438,492"
HQSMS,19/06/2018,42999,KUEHNE + NAGEL A/S,DNK,CHARTERS,"114,800"
NLD01,19/06/2018,44,Wavemaker Global Limited,GBR,ADVERTISING/ INFORMATION SER,"194,909"
ARG01,18/06/2018,486,ROSEMARY LUNA VDA DE SANTISTEVAN,PER,BUSINESS/ ADMINISTRATIVE SER,"114,000"
BGD01,18/06/2018,1524,Infinity Construction,BGD,MAINTENANCE/ CONSTRUCTION SER,"136,601"
ETH01,18/06/2018,6777,AL-YUSUF GENERAL CONTRACTOR,ETH,MAINTENANCE/ CONSTRUCTION SER,"107,353"
HQSMS,18/06/2018,42988,The UN WORLD FOOD PROGRAMME,ITA,CHARTERS,"103,723"
TDCBI,18/06/2018,9,MILLICOM TCHAD/HCR,TCD,FINANCIAL SERVICES,"151,639"
BGD01,15/06/2018,1521,M/S SAYEM AND BROTHERS,BGD,BAGS,"205,839"
DONIK,14/06/2018,545,Stichting IKEA Foundation,NLD,BEDCLOTHES/ MATRESSES/ TOWELS,"990,976"
HQSMS,14/06/2018,42979,KUEHNE + NAGEL A/S,DNK,CHARTERS,"114,800"
KEN01,14/06/2018,10858,WFP SOMALIA,KEN,MEETING/TRAVEL/ FOOD SER,"141,000"
SSD01,14/06/2018,3482,WS INSIGHT LIMITED,KEN,SECURITY/ SAFETY SERVICES,"138,000"
UNOPS,14/06/2018,297,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"144,001"
UNOPS,14/06/2018,298,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"185,600"
CAN01,13/06/2018,1149,Fundraising Direct,CAN,ADVERTISING/ INFORMATION SER,"162,665"
HQSMS,13/06/2018,42947,WHO (UNICC),CHE,COMPUTER SERVICES,"142,800"
KEN01,13/06/2018,10851,FIRST CLASS FACILITY CLEANERS LTD,KEN,MAINTENANCE/ CONSTRUCTION SER,"201,573"
KEN01,13/06/2018,10857,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"640,184"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
YECBI,13/06/2018,10,AL-AMAL MICROFINANCE BANK,YEM,FINANCIAL SERVICES,"1,625,000"
BGD01,12/6/2018,1514,HOMEBOUND Packers & Shippers Ltd.,BGD,CARGO/PASSENGER TRANSPORT,"233,124"
DONIK,12/6/2018,541,Fast Retailing Co. Ltd.,JPN,CLOTHING,"153,698"
HQSMS,12/6/2018,42928,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC MEDICAL SUPPLIES,"386,551"
HQSMS,12/6/2018,42932,Global Public Policy Institute e.V. GPPi,DEU,EVALUATION SERVICE,"232,451"
HQSMS,12/6/2018,42935,TRUELITE ENERGY TRADING LLC,ARE,LAMP/ LAMP COMPONENTS,"353,307"
HQSMS,12/6/2018,42939,INTERNATIONAL DISPENSARY ASSOCIATION (ID,NLD,MISC DRUGS,"535,142"
HQSMS,12/6/2018,42940,PLANSON INTERNATIONAL CO.,USA,PRINTER/ PRINTER ACCESSORIES,"716,405"
HQSMS,12/6/2018,42942,Shree Balaji Woollen Mills,IND,BLANKETS,"148,176"
LBCBI,12/6/2018,51,Banque Libano Francais s.a.l,LBN,FINANCIAL SERVICES,"154,875"
